moduleId,tDiff,tSync,timeOffsetL,timeOffsetR,effectiveSpeed,pedestalL,pedestalR,energyGainL,energyGainR,lightAtt,PMTSatL,PMTSatR,PMTThresL,PMTThresR
402,99.0556,13.667,-63.1948,35.8608,-7.94992,14,15,14.8498,14.7044,372.057,0.0259872,0.0257328,1.60066,1.63889
403,99.2664,13.516,-63.1492,36.1172,-7.96678,15,17,15.3188,15.2513,340.706,0.026808,0.0266898,1.23354,1.23618
404,98.0898,15.0783,-64.1232,33.9666,-7.9857,14,18,16.5816,15.4547,334.269,0.0290177,0.0270457,1.21181,1.24588
405,100.394,12.4347,-62.6317,37.7622,-7.96928,17,15,14.2665,15.1289,342.748,0.0249663,0.0264756,1.26997,1.25682
406,101.968,12.3561,-63.34,38.6278,-8.03287,17,14,15.0528,16.1847,332.827,0.0263423,0.0283233,1.25361,1.31661
407,99.8901,12.4432,-62.3883,37.5018,-8.09972,16,14,14.4075,15.5858,348.452,0.0252131,0.0272752,1.28248,1.26415
408,98.2352,12.4768,-61.5944,36.6408,-8.08812,14,13,14.6579,14.4998,395.781,0.0256513,0.0253746,1.51598,1.4898
409,98.8356,12.7132,-62.131,36.7045,-7.95977,17,23,15.0244,13.9269,335.873,0.0262927,0.024372,1.26005,1.04772
410,101.298,11.9143,-62.5632,38.7346,-8.09213,14,14,13.4118,13.9478,404.683,0.0234707,0.0244086,1.40144,1.40225
411,96.7466,11.9967,-60.37,36.3766,-7.94789,21,23,15.3452,14.8041,324.534,0.0268541,0.0259071,1.14288,1.10007
412,96.8213,11.4019,-59.8126,37.0087,-7.85807,15,17,13.3299,14.9509,346.927,0.0233273,0.0261641,1.59489,1.26165
413,97.2846,12.056,-60.6983,36.5863,-7.92518,26,16,14.2111,14.4908,360.372,0.0248695,0.0253589,1.07956,1.30095
414,96.5787,13.0005,-61.2898,35.2889,-8.01215,15,16,13.9617,14.3289,377.308,0.024433,0.0250756,1.4808,1.37717
415,99.53,11.564,-61.329,38.2011,-8.01991,18,17,14.6432,14.7905,351.26,0.0256256,0.0258834,1.29385,1.35664
416,96.5615,10.8381,-59.1189,37.4426,-8.05969,16,15,15.2255,16.5029,300.014,0.0266446,0.0288801,1.15752,1.08764
417,96.7332,11.8868,-60.2534,36.4798,-7.96983,15,21,13.9253,14.3988,350.709,0.0243692,0.025198,1.47353,1.22266
418,100.096,10.5901,-60.6382,39.4581,-7.89799,27,17,12.367,14.5542,385.178,0.0216423,0.0254699,1.25245,1.22059
419,98.993,10.8462,-60.3427,38.6503,-7.91583,19,21,15.2384,14.1395,365.755,0.0266671,0.0247442,1.32565,1.26292
420,97.7825,12.3267,-61.2179,36.5646,-8.04212,16,17,14.5154,13.9095,393.867,0.025402,0.0243416,1.46969,1.38028
421,97.9722,11.1629,-60.149,37.8232,-8.02281,14,19,15.0717,14.0112,373.844,0.0263755,0.0245195,1.39623,1.33442
422,99.4315,11.4889,-61.2046,38.2268,-7.88319,18,27,13.9724,12.4626,384.271,0.0244517,0.0218096,1.3672,1.21011
423,98.4245,11.9919,-61.2041,37.2204,-7.91511,15,21,14.4619,13.7041,377.226,0.0253083,0.0239822,1.51945,1.25765
424,95.9317,12.0865,-60.0523,35.8793,-7.95238,16,17,15.6517,14.9064,318.585,0.0273905,0.0260863,1.25203,1.27501
425,96.5434,12.0934,-60.3651,36.1783,-7.94722,18,17,12.6123,13.9592,412.876,0.0220715,0.0244286,1.5883,1.40209
426,99.5,11.9362,-61.6861,37.8138,-7.98719,14,19,14.1185,13.087,419.108,0.0247075,0.0229022,1.56556,1.57805
427,96.8136,12.1395,-60.5463,36.2673,-7.94795,21,18,13.5967,13.5748,376.927,0.0237943,0.0237558,1.27254,1.35749
428,95.3747,10.8792,-58.5665,36.8082,-7.95695,23,17,13.1808,13.7526,378.426,0.0230663,0.0240671,1.27173,1.38593
429,99.4089,12.3394,-62.0439,37.3651,-8.00974,15,12,14.1072,14.7648,394.271,0.0246876,0.0258385,1.47122,1.39063
430,96.1484,12.6106,-60.6848,35.4636,-8.04847,16,16,14.0701,13.9526,375.226,0.0246227,0.0244171,1.23648,1.41199
431,97.8149,11.0818,-59.9892,37.8257,-8.05158,16,15,25.0026,14.9262,377.187,0.0437546,0.0261208,1.06026,1.38576
432,96.3754,10.8258,-59.0134,37.3619,-8.11424,15,15,15.0743,14.987,356.216,0.02638,0.0262272,1.33195,1.28784
433,98.4847,11.5537,-60.7961,37.6887,-7.9538,17,15,15.0799,15.4738,340.832,0.0263899,0.0270791,1.37527,1.31858
434,97.7334,11.5559,-60.4227,37.3108,-7.94251,17,15,14.9094,15.2778,334.881,0.0260915,0.0267361,1.34674,1.29254
435,96.5026,10.7399,-58.9913,37.5114,-8.00531,17,19,14.482,14.1283,361.033,0.0253434,0.0247245,1.20917,1.37493
436,97.99,12.6762,-61.6712,36.3188,-7.95778,23,15,14.1557,15.7374,341.744,0.0247724,0.0275404,1.13823,1.23317
437,99.9489,9.64189,-59.6164,40.3326,-8.03487,15,19,15.4845,15.1455,339.999,0.027098,0.0265047,1.34889,1.16614
438,102.894,10.4182,-61.865,41.0285,-7.8749,15,24,15.1214,14.4401,342.847,0.0264625,0.0252701,1.32639,1.10547
439,100.344,9.91977,-60.0919,40.2524,-8.0976,16,15,15.3071,15.2252,330.973,0.0267874,0.0266441,1.26677,1.17084
440,97.9248,9.63885,-58.6013,39.3236,-7.91504,18,21,15.6252,15.8478,310.89,0.0273442,0.0277337,1.24504,1.07815
441,98.5625,10.2564,-59.5376,39.0249,-8.0286,17,17,16.4326,15.7414,298.263,0.028757,0.0275475,1.27265,1.12867
442,101.795,9.73876,-60.6361,41.1586,-8.05967,12,18,16.1746,15.5161,322.773,0.0283055,0.0271532,1.30785,1.09287
443,96.5622,9.121,-57.4021,39.1601,-7.90458,16,23,17.077,14.8298,307.896,0.0298848,0.0259521,1.1574,1.07584
444,98.3145,6.97007,-56.1273,42.1872,-8.07144,24,13,15.6091,16.4521,328.607,0.027316,0.0287912,1.09127,1.1928
445,98.4931,8.82593,-58.0725,40.4206,-8.12489,17,13,13.5687,14.8477,376.158,0.0237451,0.0259834,1.31744,1.38217
446,96.456,10.1711,-58.3991,38.0569,-7.97536,23,14,14.1422,15.5946,351.227,0.0247488,0.0272905,1.16718,1.34805
447,98.154,9.00042,-58.0774,40.0766,-8.05197,16,15,15.4376,14.8521,351.736,0.0270158,0.0259911,1.2336,1.37871
448,95.5503,9.15909,-56.9343,38.6161,-7.92887,21,14,15.5669,16.4917,326.321,0.0272421,0.0288605,1.31054,1.39722
449,98.8709,8.89301,-58.3285,40.5424,-8.05085,15,14,16.1382,16.1918,326.569,0.0282418,0.0283356,1.43803,1.42375
450,98.5383,7.72755,-56.9967,41.5416,-8.07836,16,17,16.8424,17.485,294.991,0.0294742,0.0305987,1.22435,1.40618
451,-6.82325,-37.895,41.3066,34.4834,-8.0387,13,19,13.9912,13.962,397.04,0.0244846,0.0244336,1.592,1.5055
452,-2.32019,-37.5608,38.7209,36.4007,-8.08479,15,13,16.4563,16.4228,309.552,0.0287985,0.0287398,1.48617,1.45646
453,-6.82554,-37.7959,41.2087,34.3831,-8.11337,18,15,16.5432,14.9571,334.584,0.0289506,0.026175,1.04243,1.23317
454,-7.31876,-37.9252,41.5846,34.2658,-8.15485,13,15,15.5933,14.9063,336.077,0.0272884,0.0260861,1.40911,1.29041
455,-5.51542,-36.9703,39.728,34.2126,-8.07405,17,16,15.2771,15.4751,328.65,0.0267349,0.0270814,1.08967,1.17908
456,-2.92744,-37.2767,38.7404,35.813,-8.00478,20,15,15.196,16.1223,327.908,0.026593,0.028214,1.18241,1.16496
457,-5.3165,-36.7213,39.3795,34.063,-8.01038,19,20,15.3201,14.9725,328.534,0.0268101,0.0262019,1.21762,1.18172
458,-6.3665,-38.0372,41.2205,34.854,-7.97481,20,17,14.7897,15.3191,340.422,0.025882,0.0268083,1.13289,1.24267
459,-5.02896,-36.651,39.1655,34.1366,-7.99758,18,19,14.9118,15.3181,334.141,0.0260956,0.0268068,1.25232,1.07626
460,-6.60274,-36.5619,39.8632,33.2605,-7.99499,28,15,13.346,14.8392,349.045,0.0233554,0.0259687,1.1232,1.29061
461,-5.21621,-37.3968,40.0049,34.7887,-8.0482,20,17,14.2084,15.105,350.243,0.0248647,0.0264338,1.19872,1.38182
462,-4.18123,-36.4012,38.4918,34.3105,-7.98739,21,22,14.8246,14.8611,337.478,0.0259431,0.0260069,1.08141,0.949028
463,-5.44442,-38.0709,40.7931,35.3486,-8.12852,21,15,14.2463,15.3093,362.754,0.0249311,0.0267912,1.03205,1.20954
464,-3.98959,-37.6832,39.678,35.6885,-7.95277,21,15,17.152,15.6437,330.973,0.0300161,0.0273765,1.01175,1.20895
465,-3.90511,-37.8912,39.8437,35.9386,-8.04537,16,22,15.9326,14.9225,334.771,0.0278821,0.0261144,1.01846,1.02197
466,-5.68375,-37.3043,40.1461,34.4624,-8.02605,28,18,12.8534,14.8612,375.939,0.0224934,0.0260071,1.36922,1.38286
467,-5.53233,-38.3878,41.154,35.6216,-8.0449,14,14,17.808,15.7219,331.498,0.0311639,0.0275133,1.11354,1.17513
468,-2.34032,-36.7638,37.934,35.5936,-7.98132,16,20,15.2569,14.5198,356.032,0.0266996,0.0254097,1.41,1.29985
469,-8.86971,-38.8863,43.3212,34.4515,-8.0124,19,23,15.4487,14.7035,332.107,0.0270352,0.0257311,1.11613,1.13538
470,-9.65466,-38.8033,43.6307,33.976,-7.96364,24,15,13.1153,14.3256,375.055,0.0229518,0.0250699,1.16391,1.33573
471,-7.89701,-38.2341,42.1826,34.2856,-7.97398,24,16,12.8019,14.4788,402.295,0.0224032,0.025338,1.23186,1.39637
472,-4.75168,-38.8469,41.2227,36.4711,-8.10679,15,16,15.5505,15.4082,332.841,0.0272135,0.0269643,1.2463,1.1774
473,-7.86712,-37.8922,41.8258,33.9586,-8.04027,17,17,15.0282,15.1614,345.345,0.0262993,0.0265324,1.30903,1.25204
474,-8.99256,-39.2408,43.737,34.7445,-8.04567,15,15,15.2007,14.9364,355.699,0.0266013,0.0261386,1.37628,1.25956
475,-7.02205,-38.302,41.8131,34.791,-8.09876,17,16,14.8196,14.2543,358.916,0.0259343,0.024945,1.42052,1.26644
476,-9.5264,-37.5413,42.3045,32.7781,-8.02673,13,15,16.1483,15.0491,352.605,0.0282596,0.026336,1.31633,1.38367
477,-7.26921,-38.3371,41.9717,34.7025,-7.99222,19,17,14.4435,14.9184,351.448,0.0252761,0.0261072,1.14688,1.22601
478,-6.83664,-37.5537,40.972,34.1354,-8.01793,23,17,13.5994,15.4989,340.398,0.023799,0.0271231,1.13115,1.28709
479,-105.925,9.84063,43.1218,-62.8031,-8.02469,21,17,13.7978,14.9203,350.655,0.0241461,0.0261105,1.29675,1.39911
480,-104.364,9.1946,42.9875,-61.3767,-8.09179,21,17,16.9952,17.0861,291.94,0.0297415,0.0299007,1.00487,1.15415
481,-5.37419,61.1703,-58.4832,-63.8574,-8.0455,15,17,14.7824,13.202,353.157,0.0258692,0.0231034,1.17446,1.47652
482,-4.14479,61.6266,-59.5542,-63.699,-8.05669,19,17,13.4956,13.8949,390.029,0.0236173,0.0243161,1.29055,1.32618
483,-5.55111,60.8219,-58.0464,-63.5975,-8.03872,16,16,15.5541,15.8995,341.07,0.0272197,0.0278241,1.14981,1.20004
484,-2.60006,60.5734,-59.2733,-61.8734,-7.97919,26,18,12.5727,15.2726,337.052,0.0220023,0.026727,1.20935,1.18589
485,-5.66249,60.5168,-57.6856,-63.348,-8.05413,18,14,15.7406,16.6508,326.084,0.027546,0.0291388,1.03789,1.10833
486,-4.61668,59.8666,-57.5582,-62.1749,-8.01101,22,17,14.6794,16.0053,324.859,0.0256889,0.0280093,1.21357,1.19731
487,-6.12007,59.8035,-56.7435,-62.8635,-8.06128,17,20,14.6808,14.503,356.723,0.0256914,0.0253803,1.29309,1.30753
488,-4.65707,61.8306,-59.5021,-64.1592,-8.04173,19,14,14.9127,16.3313,344.409,0.0260972,0.0285799,1.12326,1.26656
489,-6.02461,59.7968,-56.7845,-62.8091,-8.01435,18,15,15.7256,15.4695,348.402,0.0275197,0.0270717,1.0596,1.37579
490,-6.83345,59.9309,-56.5142,-63.3476,-7.9957,15,19,15.2613,16.5328,318.858,0.0267073,0.0289324,1.22206,1.113
491,-5.05312,60.3279,-57.8014,-62.8545,-7.99484,18,13,18.4434,17.465,300.085,0.032276,0.0305638,1.04945,1.10891
492,-4.38958,60.3274,-58.1326,-62.5222,-8.02875,15,18,15.2968,14.1677,368.638,0.0267694,0.0247935,1.14467,1.18963
493,-4.287,59.7614,-57.6179,-61.9049,-8.02989,17,15,16.5498,15.7919,325.969,0.0289622,0.0276359,1.26521,1.28411
494,-6.59069,59.9027,-56.6074,-63.1981,-8.01705,19,19,16.8842,15.2146,326.691,0.0295473,0.0266255,1.17306,1.13178
495,-3.54591,59.638,-57.865,-61.4109,-7.99451,21,19,16.1332,16.4544,305.639,0.0282331,0.0287952,1.14483,1.10058
496,-4.21833,59.0742,-56.965,-61.1833,-8.02048,19,23,15.4726,14.8492,333.457,0.027077,0.0259861,1.06446,1.23647
497,-5.50017,59.8939,-57.1438,-62.644,-8.04717,14,17,16.6281,17.936,320.382,0.0290992,0.031388,1.17076,1.08171
498,-4.97582,60.7543,-58.2664,-63.2422,-8.06108,17,15,15.8751,16.5657,326.631,0.0277814,0.0289899,1.20551,1.11653
499,-5.92067,59.8312,-56.8709,-62.7916,-8.13195,15,16,17.0278,18.3588,298.368,0.0297986,0.0321279,1.4324,1.30591
500,-4.13137,59.9081,-57.8424,-61.9738,-7.9892,14,16,15.4895,11.9963,331.618,0.0271067,0.0209935,1.43731,1.70283
501,98.8373,14.0739,-63.4926,35.3448,-7.77841,17,13,15.443,16.5399,321.686,0.0270253,0.0289448,1.14462,1.16231
502,102.732,10.9146,-62.2804,40.4512,-7.97752,17,11,17.2359,16.8368,307.159,0.0301628,0.0294644,1.36142,1.31115
503,97.5487,12.962,-61.7364,35.8123,-7.81875,16,20,16.9944,14.7083,320.864,0.0297403,0.0257396,0.807487,0.949521
504,97.1701,14.3907,-62.9757,34.1944,-7.94949,16,16,19.4432,18.511,276.54,0.0340257,0.0323943,1.07065,0.918705
505,99.7054,11.5671,-61.4198,38.2856,-7.85763,16,15,17.0592,16.4788,309.817,0.0298536,0.0288378,0.950053,0.942834
506,99.5718,11.7247,-61.5106,38.0612,-7.84094,14,14,17.0824,16.079,314.804,0.0298941,0.0281382,1.11409,1.38325
507,99.0084,12.7108,-62.215,36.7934,-7.8239,16,16,15.987,16.2,318.603,0.0279772,0.02835,1.03447,0.933158
508,97.9972,12.1341,-61.1327,36.8645,-7.93893,17,18,15.579,15.7269,319.439,0.0272632,0.027522,1.10245,1.27851
509,97.877,12.2383,-61.1768,36.7001,-7.84461,17,17,16.1055,15.8785,317.636,0.0281846,0.0277874,0.896783,1.00895
510,102.282,11.7021,-62.843,39.4387,-7.97511,15,13,16.8198,17.5054,288.507,0.0294346,0.0306345,1.14329,1.09678
511,96.4728,10.8736,-59.11,37.3628,-7.81064,12,15,17.697,18.1503,307.509,0.0309697,0.0317629,0.919267,0.965178
512,95.8489,10.5399,-58.4644,37.3845,-7.968,13,15,16.5304,16.4894,322.751,0.0289281,0.0288564,1.28898,1.32497
513,97.9043,11.6392,-60.5913,37.313,-7.83444,17,18,16.5354,16.5603,306.569,0.028937,0.0289805,0.79604,0.854411
514,96.3803,12.2371,-60.4273,35.953,-7.99259,15,14,15.3943,14.9305,358.164,0.02694,0.0261283,1.32589,1.49619
515,98.4987,10.6676,-59.9169,38.5817,-7.90723,16,17,15.958,16.3983,321.004,0.0279264,0.0286971,0.916001,0.92287
516,96.0093,10.84,-58.8446,37.1647,-7.92008,16,14,17.5352,17.5974,295.528,0.0306865,0.0307954,1.23826,1.29002
517,98.7499,11.1486,-60.5236,38.2263,-7.86589,16,15,15.3755,16.7362,322.449,0.0269071,0.0292883,0.907282,0.824273
518,97.5024,10.931,-59.6822,37.8202,-7.93781,15,15,14.3615,14.4141,377.695,0.0251326,0.0252246,1.34433,1.50418
519,98.3408,10.5642,-59.7346,38.6062,-7.77491,13,27,17.2437,15.0531,316.754,0.0301764,0.0263429,0.948459,0.773254
520,97.8762,11.9316,-60.8696,37.0065,-8.0029,12,17,14.2848,13.3845,426.515,0.0249984,0.0234228,1.47166,1.40262
521,98.2415,10.4721,-59.5929,38.6486,-7.79535,16,18,15.1176,15.2661,348.116,0.0264557,0.0267158,1.08856,1.03083
522,100.164,9.88872,-59.9708,40.1933,-8.03143,14,18,15.4864,16.4201,361.905,0.0271012,0.0287352,1.34164,1.11115
523,96.4245,11.227,-59.4393,36.9853,-7.99746,13,14,15.094,15.3911,384.136,0.0264145,0.0269345,1.13254,1.23795
524,96.6257,11.3941,-59.7069,36.9188,-8.01404,14,16,14.1705,14.5618,379.696,0.0247985,0.0254831,1.38138,1.42754
525,98.8773,11.8115,-61.2502,37.6271,-7.76659,20,15,13.1513,15.0925,405.148,0.0230148,0.0264118,1.44654,1.06061
526,99.3835,10.882,-60.5737,38.8098,-7.98314,17,15,14.3764,14.1016,425.822,0.0251587,0.0246778,1.24245,1.47309
527,97.2897,12.0439,-60.6887,36.601,-7.82631,18,18,13.5616,12.5212,421.316,0.0237328,0.0219121,1.14191,1.25557
528,97.1386,9.82848,-58.3978,38.7408,-8.06045,13,16,14.5399,14.5971,384.904,0.0254449,0.0255449,1.39828,1.2306
529,98.5091,11.5489,-60.8035,37.7056,-7.93539,15,13,14.0827,14.5916,428.7,0.0246447,0.0255353,1.14841,1.09735
530,97.3153,11.8777,-60.5353,36.7799,-8.01305,17,13,14.0872,14.4805,384.453,0.0246526,0.0253408,1.30332,1.54145
531,97.9405,11.463,-60.4333,37.5072,-7.88237,20,16,14.1782,15.1009,370.892,0.0248118,0.0264266,0.960704,1.08052
532,96.0535,10.8874,-58.9142,37.1393,-7.91439,21,16,13.3795,14.7293,395.447,0.0234141,0.0257763,1.20563,1.38504
533,99.0281,11.2107,-60.7248,38.3033,-7.86505,15,16,14.2503,18.6057,373.448,0.0249381,0.03256,1.16721,0.907648
534,98.9195,10.5603,-60.02,38.8995,-7.93578,23,15,13.4354,15.0226,368.417,0.023512,0.0262895,1.25886,1.33493
535,99.33,11.1232,-60.7882,38.5418,-7.81419,15,14,14.0378,14.3884,398.333,0.0245662,0.0251797,1.06393,1.0933
536,98.2323,11.3571,-60.4733,37.7591,-8.10631,15,13,15.567,18.4816,332.307,0.0272423,0.0323427,1.30251,1.22984
537,101.327,9.75289,-60.4163,40.9105,-7.76609,17,18,15.204,16.1043,346.516,0.0266071,0.0281825,0.962089,0.8492
538,101.586,9.43476,-60.2277,41.3582,-7.81854,19,21,15.6736,14.5973,324.882,0.0274288,0.0255453,1.10049,1.21366
539,99.9031,9.87592,-59.8275,40.0756,-7.92798,16,19,15.919,16.0049,317.737,0.0278582,0.0280086,0.855931,0.845069
540,95.9966,10.297,-58.2953,37.7013,-7.95302,14,15,15.8371,13.5967,360.559,0.0277149,0.0237943,1.26397,1.56725
541,99.7418,9.38782,-59.2587,40.4831,-7.83803,14,21,15.952,14.8423,327.538,0.027916,0.025974,0.999422,0.882456
542,101.626,9.51352,-60.3264,41.2994,-7.99766,15,17,14.4278,14.008,385.617,0.0252486,0.024514,1.42908,1.40655
543,95.1521,8.47544,-56.0515,39.1006,-7.83077,16,18,16.4383,15.5992,316.939,0.028767,0.0272987,0.808797,0.960935
544,96.6025,8.28755,-56.5888,40.0137,-7.81723,15,18,18.3889,17.4981,271.625,0.0321806,0.0306217,1.20413,1.11393
545,99.331,9.05935,-58.7249,40.6062,-7.77667,15,16,15.8273,15.5362,347.247,0.0276978,0.0271883,1.09296,0.916403
546,97.6148,9.41063,-58.218,39.3967,-7.98883,14,14,19.5576,19.6187,245.44,0.0342259,0.0343327,1.05299,1.04853
547,97.5041,7.85879,-56.6108,40.8933,-7.90616,14,14,16.3364,16.2834,326.759,0.0285887,0.0284959,0.950958,1.11324
548,95.5609,7.85422,-55.6347,39.9263,-7.95674,14,17,18.1862,18.9735,270.744,0.0318259,0.0332037,1.11446,1.05982
549,97.4688,8.61395,-57.3484,40.1205,-7.75974,22,15,16.5251,16.8464,300.753,0.0289189,0.0294811,1.1193,1.19911
550,97.5308,7.17075,-55.9362,41.5947,-8.00832,15,14,16.1558,13.4992,392.644,0.0282726,0.0236236,1.51351,1.81639
551,-7.08754,-39.2292,42.7729,35.6854,-8.07646,20,17,17.0227,17.1847,281.593,0.0297897,0.0300732,1.12963,1.18898
552,-5.69125,-37.6834,40.529,34.8378,-7.8618,15,15,15.3023,15.3082,334.926,0.026779,0.0267893,1.29213,1.39572
553,-7.41308,-37.2372,40.9437,33.5307,-8.00752,18,14,16.001,16.7734,316.054,0.0280017,0.0293535,1.17358,1.3432
554,-8.06587,-37.6352,41.6681,33.6023,-8.02687,14,13,17.03,17.0838,313.43,0.0298025,0.0298966,1.01508,0.838919
555,-5.73927,-36.988,39.8577,34.1184,-8.00288,13,16,16.9916,16.3752,321.644,0.0297353,0.0286567,1.18923,1.25165
556,-3.47169,-37.3347,39.0706,35.5989,-7.90197,17,15,14.2282,15.8288,356.021,0.0248994,0.0277004,0.864388,0.890248
557,-7.36835,-37.0972,40.7814,33.4131,-8.00059,16,15,18.3414,17.1322,298.22,0.0320974,0.0299813,1.03959,1.15552
558,-7.21236,-38.7407,42.3469,35.1345,-7.93482,13,14,16.0796,15.5564,365.23,0.0281393,0.0272237,0.859778,0.991867
559,-6.8965,-37.152,40.6003,33.7038,-8.01978,17,19,14.9455,13.8208,363.643,0.0261546,0.0241864,1.21499,1.1833
560,-9.88617,-37.2699,42.213,32.3268,-7.92285,13,15,16.5434,15.8601,347.255,0.0289509,0.0277551,0.916466,1.11043
561,-6.34424,-37.2371,40.4092,34.065,-7.99891,15,15,16.6221,14.8195,342.329,0.0290886,0.0259342,1.10682,1.40842
562,-4.82011,-36.6451,39.0552,34.235,-7.9316,16,19,16.0541,16.22,325.109,0.0280947,0.028385,0.892426,0.797426
563,-7.07076,-38.0543,41.5896,34.5189,-7.97421,14,14,15.4031,14.7299,402.878,0.0269553,0.0257773,1.15293,1.16231
564,-4.47529,-37.3985,39.6362,35.1609,-7.87406,15,16,16.4225,16.543,318.199,0.0287394,0.0289502,0.938227,0.917086
565,-5.30925,-37.4989,40.1536,34.8443,-7.99258,15,16,13.7046,13.6347,407.118,0.0239831,0.0238608,1.36449,1.28386
566,-7.02417,-37.3055,40.8175,33.7934,-7.89894,16,16,14.7274,15.6101,351.877,0.025773,0.0273177,0.987455,0.913714
567,-5.39151,-38.3936,41.0893,35.6978,-8.04176,13,19,14.0272,13.3615,412.098,0.0245476,0.0233826,1.49701,1.13075
568,-2.42785,-38.1411,39.355,36.9272,-7.98962,15,21,15.8813,15.3306,310.762,0.0277922,0.0268285,0.915341,0.704153
569,-9.19147,-39.3608,43.9566,34.7651,-8.0055,16,18,14.9026,13.8564,404.345,0.0260796,0.0242487,1.36601,1.24924
570,-10.398,-39.1292,44.3282,33.9302,-7.99487,17,13,14.5852,14.6145,401.917,0.0255241,0.0255754,0.933756,1.08918
571,-8.10824,-38.6009,42.655,34.5467,-8.00417,18,14,14.6699,15.5454,388.36,0.0256724,0.0272045,1.25479,1.22128
572,-5.90391,-38.2182,41.1702,35.2662,-7.90373,22,16,12.7584,14.1132,418.736,0.0223272,0.0246981,0.943169,1.12881
573,-9.05012,-38.0308,42.5559,33.5057,-8.01465,15,17,15.1206,13.8627,388.89,0.026461,0.0242597,1.39284,1.30747
574,-8.68892,-38.3657,42.7102,34.0212,-7.86041,13,16,14.1808,13.5231,409.131,0.0248164,0.0236655,1.32442,1.20731
575,-7.02831,-38.4691,41.9833,34.955,-8.01885,18,15,14.4229,14.345,415.603,0.02524,0.0251038,1.31612,0.995036
576,-9.19558,-37.2731,41.8709,32.6753,-7.88733,15,18,13.9168,14.3014,402.702,0.0243544,0.0250274,1.39348,1.00389
577,-8.27388,-38.7533,42.8902,34.6164,-8.01699,17,22,13.9587,13.3436,428.644,0.0244278,0.0233514,1.2409,1.2104
578,-5.82465,-37.1481,40.0604,34.2358,-7.7833,28,13,13.6955,15.5269,345.733,0.023967,0.027172,1.16579,1.02951
579,-106.96,9.86716,43.6128,-63.3471,-8.0026,17,18,14.1907,13.67,408.568,0.0248337,0.0239226,1.24848,1.25479
580,-104.362,9.68094,42.5001,-61.8619,-7.76995,23,14,13.5467,14.6084,377.959,0.0237067,0.0255648,0.831825,1.13211
581,-5.76071,60.694,-57.8137,-63.5744,-8.00985,14,17,14.6497,14.4346,377.703,0.025637,0.0252606,1.34328,1.42775
582,-3.61988,61.8024,-59.9925,-63.6123,-7.81396,16,16,15.476,15.6388,333.753,0.027083,0.027368,1.00509,0.907591
583,-5.90517,60.1751,-57.2225,-63.1277,-7.95052,16,18,14.3791,13.8015,395.864,0.0251635,0.0241526,1.48636,1.3705
584,-3.69892,59.4562,-57.6068,-61.3057,-7.93808,15,15,17.1486,16.8635,320.646,0.0300101,0.0295111,0.774702,0.809254
585,-5.30276,60.7787,-58.1273,-63.4301,-7.92939,18,16,14.2702,13.4885,380.267,0.0249729,0.0236049,1.23056,1.3355
586,-6.76276,59.9604,-56.5791,-63.3418,-7.77821,19,16,15.0056,14.6925,348.045,0.0262597,0.0257119,1.0146,1.03953
587,-6.45602,60.1539,-56.9259,-63.3819,-7.9553,15,15,14.1882,14.2904,407.958,0.0248294,0.0250082,1.38151,1.31147
588,-6.36346,61.5185,-58.3368,-64.7003,-7.83368,16,12,17.1385,15.53,369.529,0.0299923,0.0271775,0.528866,1.04911
589,-6.9721,60.5396,-57.0536,-64.0257,-7.98082,13,16,15.624,14.3987,371.287,0.027342,0.0251978,1.21827,1.25371
590,-7.17928,59.5331,-55.9435,-63.1227,-7.91659,13,15,15.4751,14.1711,368.16,0.0270815,0.0247995,0.932647,0.9866
591,-4.1208,60.3969,-58.3365,-62.4573,-7.94056,17,14,13.6179,14.553,398.946,0.0238313,0.0254678,1.51209,1.42134
592,-4.41014,61.1408,-58.9357,-63.3459,-7.78898,18,15,13.5943,15.0342,326.22,0.02379,0.0263099,1.06983,1.02806
593,-5.74722,59.2279,-56.3543,-62.1015,-7.97337,16,16,15.832,14.7392,345.087,0.0277061,0.0257937,1.16927,1.27726
594,-8.64194,59.7303,-55.4094,-64.0513,-7.86574,19,16,15.7457,14.9216,340.761,0.027555,0.0261127,0.854715,0.977493
595,-4.79779,59.7112,-57.3123,-62.1101,-7.95805,18,17,14.67,14.2599,370.687,0.0256725,0.0249549,1.25124,1.10288
596,-5.07081,58.9768,-56.4414,-61.5122,-7.80924,17,15,17.1517,15.7674,315.331,0.0300155,0.027593,0.689344,0.916761
597,-5.63237,60.5761,-57.7599,-63.3923,-7.97913,15,16,14.2617,14.203,417.501,0.024958,0.0248553,1.16765,1.37421
598,-4.77003,60.9927,-58.6077,-63.3777,-7.91764,14,15,16.8423,16.4615,309.645,0.029474,0.0288077,0.952643,0.960376
599,-6.62383,59.5816,-56.2697,-62.8935,-8.03796,17,15,19.4536,20.5074,260.029,0.0340438,0.035888,1.18196,1.16577
600,-3.63668,59.2017,-57.3833,-61.02,-7.90964,13,17,15.2589,14.561,362.976,0.0267031,0.0254818,1.4226,1.45101
601,121.686,3.48658,-64.3297,57.3565,-8.01592,16,15,20.0962,18.6873,255.83,0.0351684,0.0327028,1.30675,1.28489
602,121.335,2.89764,-63.565,57.7697,-7.86757,14,14,15.4218,15.4531,343.265,0.0269881,0.0270429,1.31128,1.29044
603,122.35,2.47295,-63.648,58.7021,-8.01963,17,24,15.4038,14.8016,332.225,0.0269567,0.0259028,1.18948,1.16967
